reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2023-12-30,33,1,wk inc flu hosp,2024-01-06,quantile,0.15,27.39403828346807
2023-12-30,33,1,wk inc flu hosp,2024-01-06,quantile,0.2,31.698329931110937
2023-12-30,33,1,wk inc flu hosp,2024-01-06,quantile,0.25,34.80114195489708
2023-12-30,33,1,wk inc flu hosp,2024-01-06,quantile,0.3,38.135896573274906
2023-12-30,33,1,wk inc flu hosp,2024-01-06,quantile,0.35,41.56691294620838
2023-12-30,33,1,wk inc flu hosp,2024-01-06,quantile,0.4,45.05399539958289
2023-12-30,33,1,wk inc flu hosp,2024-01-06,quantile,0.45,48.42004781069944
2023-12-30,33,1,wk inc flu hosp,2024-01-06,quantile,0.5,51.82680226895095
2023-12-30,33,1,wk inc flu hosp,2024-01-06,quantile,0.55,55.6729956335526
2023-12-30,33,1,wk inc flu hosp,2024-01-06,quantile,0.6,59.38641236049487
2023-12-30,33,1,wk inc flu hosp,2024-01-06,quantile,0.65,63.38900091239512
2023-12-30,33,1,wk inc flu hosp,2024-01-06,quantile,0.7,67.76835972452558
2023-12-30,33,1,wk inc flu hosp,2024-01-06,quantile,0.75,71.44915514098483
2023-12-30,33,1,wk inc flu hosp,2024-01-06,quantile,0.8,77.92010240703036
2023-12-30,33,1,wk inc flu hosp,2024-01-06,quantile,0.85,86.81390575343434
2023-12-30,33,1,wk inc flu hosp,2024-01-06,quantile,0.9,97.42453988370724
2023-12-30,33,1,wk inc flu hosp,2024-01-06,quantile,0.95,112.25119400024414
2023-12-30,33,1,wk inc flu hosp,2024-01-06,quantile,0.975,121.161036886119
2023-12-30,33,1,wk inc flu hosp,2024-01-06,quantile,0.99,141.5016709922908
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.01,3.8895065109419544
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.025,7.879165770979856
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.05,12.517138805119181
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.1,20.26475168801462
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.15,26.549178712622144
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.2,31.649728303351615
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.25,35.42985504389818
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.3,39.87270301557203
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.35,44.36800484940436
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.4,47.9220216186788
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.45,52.68154076804756
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.5,57.48592688879022
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.55,62.49447219477789
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.6,68.05282216222123
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.65,74.77370032389845
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.7,82.4779183884068
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.75,89.91492199743134
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.8,96.42328334539707
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.85,108.32469490259197
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.9,124.97846696440911
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.95,163.97484242367716
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.975,191.15267568272236
2023-12-30,33,2,wk inc flu hosp,2024-01-13,quantile,0.99,232.91708270384862
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.01,2.1501643609332026
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.025,5.527353918282863
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.05,9.520985343512859
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.1,16.559440330596317
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.15,23.55789702506747
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.2,30.072287372974355
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.25,34.72209894215585
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.3,40.11342130159446
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.35,46.04810577778816
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.4,51.591922611367345
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.45,57.25226186725896
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.5,61.61339355907142
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.55,67.50625134834749
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.6,74.28984480879741
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.65,83.27903483064497
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.7,90.3368244491965
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.75,100.04442486504902
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.8,113.21598515911732
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.85,126.93527946328192
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.9,157.91004815241476
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.95,243.18653089174788
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.975,296.5590029943067
2023-12-30,33,3,wk inc flu hosp,2024-01-20,quantile,0.99,391.0038027856886
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.01,0
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.025,0
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.05,178.31609932856958
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.1,271.33836300380017
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.15,304.8396185403672
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.2,330.23699885932007
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.25,353.0217393775135
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.3,372.3002859050678
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.35,389.07482523735325
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.4,407.3656882502894
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.45,421.4825702680896
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.5,433.6356512392575
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.55,447.39743366408794
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.6,459.093156943404
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.65,470.70616402447223
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.7,481.7281765234371
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.75,494.33993320932143
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.8,510.33742641852535
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.85,532.6397207087252
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.9,567.098596272204
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.95,649.7869904061997
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.975,744.3380023933519
2023-12-30,34,-1,wk inc flu hosp,2023-12-23,quantile,0.99,854.2540755690212
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.01,0
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.025,205.08994215208406
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.05,304.89567182009927
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.1,362.9982952763319
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.15,405.4262382304419
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.2,435.2931436081599
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.25,459.4907773273709
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.3,482.89799250925614
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.35,503.07516920507624
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.4,526.570614843912
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.45,550.2114553455247
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.5,574.7221005122968
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.55,596.4726108654056
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.6,617.9602907805848
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.65,639.0957041555089
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.7,659.722516404802
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.75,683.6117052445891
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.8,710.1355255426159
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.85,745.6247464894602
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.9,787.1617013517039
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.95,865.3308039809917
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.975,941.182039328811
2023-12-30,34,0,wk inc flu hosp,2023-12-30,quantile,0.99,1077.9412187077155
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.01,0
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.025,160.02566521681865
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.05,261.94728476805
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.1,354.0392508063544
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.15,400.1878816191318
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.2,431.1363234102446
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.25,467.7646083954121
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.3,501.7331466581966
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.35,543.8092003269348
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.4,584.1528673138616
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.45,625.1732996122419
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.5,663.8235531158537
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.55,702.7145270136942
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.6,739.5806694429534
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.65,776.259221522554
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.7,813.6819654397304
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.75,854.5711766861099
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.8,906.4201643916588
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.85,968.5918426900773
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.9,1054.4999988009508
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.95,1239.2951994215261
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.975,1379.5704319168815
2023-12-30,34,1,wk inc flu hosp,2024-01-06,quantile,0.99,1544.2156489426752
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.01,0
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.025,99.86746490303975
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.05,180.89579908754473
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.1,283.37934763743715
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.15,329.4410663315184
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.2,363.99982889407926
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.25,422.31361006260875
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.3,481.0879464754643
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.35,535.0842687990879
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.4,595.2099846017971
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.45,651.7781646166611
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.5,702.146132021078
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.55,752.6063296959767
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.6,801.5142861646208
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.65,853.1427013346059
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.7,905.749066678482
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.75,972.582429264354
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.8,1060.850655722725
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.85,1176.591999686575
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.9,1332.831587034062
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.95,1880.3384049301621
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.975,2114.2904044293628
2023-12-30,34,2,wk inc flu hosp,2024-01-13,quantile,0.99,2433.7751259829192
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.01,0
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.025,49.28671093686921
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.05,119.63192313465402
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.1,216.58494931076234
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.15,269.50184766760964
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.2,344.07956636351236
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.25,402.87738201408496
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.3,472.5418802057045
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.35,537.5043807769384
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.4,596.4031777189308
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.45,649.019389249211
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.5,702.731324438314
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.55,751.0746090201193
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.6,806.1183227657203
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.65,869.5109281820023
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.7,939.0927279129683
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.75,1017.7488828223422
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.8,1111.271451969631
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.85,1215.8213646954007
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.9,1526.2656182592846
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.95,2466.194126797798
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.975,3134.8650665655177
2023-12-30,34,3,wk inc flu hosp,2024-01-20,quantile,0.99,3663.4848381219417
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.01,57.66164001244662
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.025,87.09540420248518
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.05,109.90826102322397
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.1,137.02404353976888
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.15,154.2806624800537
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.2,167.19074556684382
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.25,177.0778172306898
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.3,185.01941479867617
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.35,193.13089320107332
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.4,200.27386527102422
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.45,207.14371773494133
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.5,214.0107636868951
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.55,219.83173143642975
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.6,225.86962942496504
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.65,231.78013979895246
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.7,237.73190848387847
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.75,244.9989100192361
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.8,253.48028914945002
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.85,264.28938011079356
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.9,281.77362977687653
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.95,314.1680380054636
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.975,356.11894927663224
2023-12-30,35,-1,wk inc flu hosp,2023-12-23,quantile,0.99,413.33560389285145
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.01,85.33443667429569
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.025,122.18230733975376
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.05,146.64235678357514
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.1,170.63911077377074
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.15,190.97194280872483
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.2,206.79590835285774
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.25,222.01245032489567
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.3,235.183400074033
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.35,246.8536555063653
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.4,257.2759093600193
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.45,267.84387234523933
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.5,277.78021685470736
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.55,286.2899002333911
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.6,297.16038927494867
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.65,310.38678213917956
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.7,325.58498544747147
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.75,341.42938729976134
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.8,357.41332819045334
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.85,374.7522635267366
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.9,399.6073533387639
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.95,454.2272313611627
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.975,521.6873702187027
2023-12-30,35,0,wk inc flu hosp,2023-12-30,quantile,0.99,563.4399727135774
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.01,61.77523893032124
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.025,91.97214030350315
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.05,120.3297165425434
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.1,153.4525836640022
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.15,179.59658424348683
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.2,196.89875232949595
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.25,216.85392247635454
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.3,235.3385547622778
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.35,252.67447127539577
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.4,267.32137647834116
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.45,283.0144943022476
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.5,298.99306487787914
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.55,315.4105424609562
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.6,332.2354368048967
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.65,348.38654935872455
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.7,371.32676945499037
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.75,395.7277748431969
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.8,426.367445026179
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.85,460.058735228773
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.9,499.7948319330019
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.95,658.7950195418871
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.975,834.565264647829
2023-12-30,35,1,wk inc flu hosp,2024-01-06,quantile,0.99,996.2858744948198
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.01,4.558208465576172
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.025,41.500191709799665
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.05,76.6825831719989
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.1,113.36001096182412
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.15,141.0625621312582
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.2,167.939179203362
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.25,193.44738787900386
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.3,214.8283108463881
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.35,235.33833956167365
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.4,254.20164665474425
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.45,271.1814041230314
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.5,288.07080491601477
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.55,307.4237271297898
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.6,328.16224911396455
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.65,350.9077882044578
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.7,377.94320607765064
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.75,412.2603185494493
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.8,449.4150276184082
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.85,494.8300263609725
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.9,581.2172101262513
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.95,945.8967701710719
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.975,1537.8721834512703
2023-12-30,35,2,wk inc flu hosp,2024-01-13,quantile,0.99,1861.9964530451355
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.01,3.7544150352478023
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.025,24.05516490893951
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.05,47.56735805228518
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.1,80.1272715278881
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.15,112.32895250002753
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.2,141.34800323410101
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.25,166.0777915717907
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.3,190.71543267394918
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.35,209.49841149970032
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.4,229.09951397537435
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.45,245.89261923949937
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.5,266.0775922407759
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.55,287.58244793002984
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.6,310.3649964478527
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.65,326.97570512654744
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.7,352.4372357128684
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.75,386.97419713498397
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.8,432.2829014702519
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.85,502.58633861067005
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.9,649.5518565523075
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.95,1357.79217306339
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.975,2733.381522546882
2023-12-30,35,3,wk inc flu hosp,2024-01-20,quantile,0.99,3377.2141513182523
2023-12-30,36,-1,wk inc flu hosp,2023-12-23,quantile,0.01,0
2023-12-30,36,-1,wk inc flu hosp,2023-12-23,quantile,0.025,0
2023-12-30,36,-1,wk inc flu hosp,2023-12-23,quantile,0.05,488.18560411870726
2023-12-30,36,-1,wk inc flu hosp,2023-12-23,quantile,0.1,648.7091568765263
2023-12-30,36,-1,wk inc flu hosp,2023-12-23,quantile,0.15,721.4993120669441
2023-12-30,36,-1,wk inc flu hosp,2023-12-23,quantile,0.2,772.9616181762126
2023-12-30,36,-1,wk inc flu hosp,2023-12-23,quantile,0.25,805.6496243541443
2023-12-30,36,-1,wk inc flu hosp,2023-12-23,quantile,0.3,833.6848409569034
2023-12-30,36,-1,wk inc flu hosp,2023-12-23,quantile,0.35,857.0911559060155
2023-12-30,36,-1,wk inc flu hosp,2023-12-23,quantile,0.4,877.2745346118443
2023-12-30,36,-1,wk inc flu hosp,2023-12-23,quantile,0.45,896.2756949356594
2023-12-30,36,-1,wk inc flu hosp,2023-12-23,quantile,0.5,912.6617794489272
2023-12-30,36,-1,wk inc flu hosp,2023-12-23,quantile,0.55,928.1626724492011
2023-12-30,36,-1,wk inc flu hosp,2023-12-23,quantile,0.6,944.9127458300845
2023-12-30,36,-1,wk inc flu hosp,2023-12-23,quantile,0.65,964.3317089284494
2023-12-30,36,-1,wk inc flu hosp,2023-12-23,quantile,0.7,985.6137768051253
2023-12-30,36,-1,wk inc flu hosp,2023-12-23,quantile,0.75,1011.579202692062
2023-12-30,36,-1,wk inc flu hosp,2023-12-23,quantile,0.8,1041.0651181843873
2023-12-30,36,-1,wk inc flu hosp,2023-12-23,quantile,0.85,1095.4518427438882
2023-12-30,36,-1,wk inc flu hosp,2023-12-23,quantile,0.9,1185.2469860821998
2023-12-30,36,-1,wk inc flu hosp,2023-12-23,quantile,0.95,1340.5352789150975
